Register to Register Moves
00100000000110100010010000000001	201a2401	MOVE.DW	D9,A10
00100000000110110010010000000001	201b2401	MOVE.DW	D9,A11
00100000000111000010010000000001	201c2401	MOVE.DW	D9,A12
00100000000111010010010000000001	201d2401	MOVE.DW	D9,A13
00100000000111100010010000000001	201e2401	MOVE.DW	D9,A14
00100000000111110010010000000001	201f2401	MOVE.DW	D9,A15
00100000000000000010100000000001	20002801	MOVE.DW	D10,D0
00100000000000010010100000000001	20012801	MOVE.DW	D10,D1
00100000000000100010100000000001	20022801	MOVE.DW	D10,D2
00100000000000110010100000000001	20032801	MOVE.DW	D10,D3
00100000000001000010100000000001	20042801	MOVE.DW	D10,D4
00100000000001010010100000000001	20052801	MOVE.DW	D10,D5
00100000000001100010100000000001	20062801	MOVE.DW	D10,D6
00100000000001110010100000000001	20072801	MOVE.DW	D10,D7
00100000000010000010100000000001	20082801	MOVE.DW	D10,D8
00100000000010010010100000000001	20092801	MOVE.DW	D10,D9
00100000000010100010100000000001	200a2801	MOVE.DW	D10,D10
00100000000010110010100000000001	200b2801	MOVE.DW	D10,D11
00100000000011000010100000000001	200c2801	MOVE.DW	D10,D12
00100000000011010010100000000001	200d2801	MOVE.DW	D10,D13
00100000000011100010100000000001	200e2801	MOVE.DW	D10,D14
00100000000011110010100000000001	200f2801	MOVE.DW	D10,D15
00100000000100000010100000000001	20102801	MOVE.DW	D10,A0
00100000000100010010100000000001	20112801	MOVE.DW	D10,A1
00100000000100100010100000000001	20122801	MOVE.DW	D10,A2
00100000000100110010100000000001	20132801	MOVE.DW	D10,A3
00100000000101000010100000000001	20142801	MOVE.DW	D10,A4
00100000000101010010100000000001	20152801	MOVE.DW	D10,A5
00100000000101100010100000000001	20162801	MOVE.DW	D10,A6
00100000000101110010100000000001	20172801	MOVE.DW	D10,A7
00100000000110000010100000000001	20182801	MOVE.DW	D10,A8
00100000000110010010100000000001	20192801	MOVE.DW	D10,A9
00100000000110100010100000000001	201a2801	MOVE.DW	D10,A10
00100000000110110010100000000001	201b2801	MOVE.DW	D10,A11
00100000000111000010100000000001	201c2801	MOVE.DW	D10,A12
00100000000111010010100000000001	201d2801	MOVE.DW	D10,A13
00100000000111100010100000000001	201e2801	MOVE.DW	D10,A14
00100000000111110010100000000001	201f2801	MOVE.DW	D10,A15
00100000000000000010110000000001	20002c01	MOVE.DW	D11,D0
00100000000000010010110000000001	20012c01	MOVE.DW	D11,D1
00100000000000100010110000000001	20022c01	MOVE.DW	D11,D2
00100000000000110010110000000001	20032c01	MOVE.DW	D11,D3
00100000000001000010110000000001	20042c01	MOVE.DW	D11,D4
00100000000001010010110000000001	20052c01	MOVE.DW	D11,D5
00100000000001100010110000000001	20062c01	MOVE.DW	D11,D6
00100000000001110010110000000001	20072c01	MOVE.DW	D11,D7
00100000000010000010110000000001	20082c01	MOVE.DW	D11,D8
00100000000010010010110000000001	20092c01	MOVE.DW	D11,D9
00100000000010100010110000000001	200a2c01	MOVE.DW	D11,D10
00100000000010110010110000000001	200b2c01	MOVE.DW	D11,D11
00100000000011000010110000000001	200c2c01	MOVE.DW	D11,D12
00100000000011010010110000000001	200d2c01	MOVE.DW	D11,D13
00100000000011100010110000000001	200e2c01	MOVE.DW	D11,D14
00100000000011110010110000000001	200f2c01	MOVE.DW	D11,D15
00100000000100000010110000000001	20102c01	MOVE.DW	D11,A0
00100000000100010010110000000001	20112c01	MOVE.DW	D11,A1
00100000000100100010110000000001	20122c01	MOVE.DW	D11,A2
00100000000100110010110000000001	20132c01	MOVE.DW	D11,A3
00100000000101000010110000000001	20142c01	MOVE.DW	D11,A4
00100000000101010010110000000001	20152c01	MOVE.DW	D11,A5
00100000000101100010110000000001	20162c01	MOVE.DW	D11,A6
00100000000101110010110000000001	20172c01	MOVE.DW	D11,A7
00100000000110000010110000000001	20182c01	MOVE.DW	D11,A8
00100000000110010010110000000001	20192c01	MOVE.DW	D11,A9
00100000000110100010110000000001	201a2c01	MOVE.DW	D11,A10
00100000000110110010110000000001	201b2c01	MOVE.DW	D11,A11
00100000000111000010110000000001	201c2c01	MOVE.DW	D11,A12
00100000000111010010110000000001	201d2c01	MOVE.DW	D11,A13
00100000000111100010110000000001	201e2c01	MOVE.DW	D11,A14
00100000000111110010110000000001	201f2c01	MOVE.DW	D11,A15
00100000000000000011000000000001	20003001	MOVE.DW	D12,D0
00100000000000010011000000000001	20013001	MOVE.DW	D12,D1
00100000000000100011000000000001	20023001	MOVE.DW	D12,D2
00100000000000110011000000000001	20033001	MOVE.DW	D12,D3
00100000000001000011000000000001	20043001	MOVE.DW	D12,D4
00100000000001010011000000000001	20053001	MOVE.DW	D12,D5
00100000000001100011000000000001	20063001	MOVE.DW	D12,D6
00100000000001110011000000000001	20073001	MOVE.DW	D12,D7
00100000000010000011000000000001	20083001	MOVE.DW	D12,D8
00100000000010010011000000000001	20093001	MOVE.DW	D12,D9
00100000000010100011000000000001	200a3001	MOVE.DW	D12,D10
00100000000010110011000000000001	200b3001	MOVE.DW	D12,D11
00100000000011000011000000000001	200c3001	MOVE.DW	D12,D12
00100000000011010011000000000001	200d3001	MOVE.DW	D12,D13
00100000000011100011000000000001	200e3001	MOVE.DW	D12,D14
00100000000011110011000000000001	200f3001	MOVE.DW	D12,D15
00100000000100000011000000000001	20103001	MOVE.DW	D12,A0
00100000000100010011000000000001	20113001	MOVE.DW	D12,A1
00100000000100100011000000000001	20123001	MOVE.DW	D12,A2
00100000000100110011000000000001	20133001	MOVE.DW	D12,A3
00100000000101000011000000000001	20143001	MOVE.DW	D12,A4
00100000000101010011000000000001	20153001	MOVE.DW	D12,A5
00100000000101100011000000000001	20163001	MOVE.DW	D12,A6
00100000000101110011000000000001	20173001	MOVE.DW	D12,A7
00100000000110000011000000000001	20183001	MOVE.DW	D12,A8
00100000000110010011000000000001	20193001	MOVE.DW	D12,A9
00100000000110100011000000000001	201a3001	MOVE.DW	D12,A10
00100000000110110011000000000001	201b3001	MOVE.DW	D12,A11
00100000000111000011000000000001	201c3001	MOVE.DW	D12,A12
00100000000111010011000000000001	201d3001	MOVE.DW	D12,A13
00100000000111100011000000000001	201e3001	MOVE.DW	D12,A14
00100000000111110011000000000001	201f3001	MOVE.DW	D12,A15
00100000000000000011010000000001	20003401	MOVE.DW	D13,D0
00100000000000010011010000000001	20013401	MOVE.DW	D13,D1
00100000000000100011010000000001	20023401	MOVE.DW	D13,D2
00100000000000110011010000000001	20033401	MOVE.DW	D13,D3
00100000000001000011010000000001	20043401	MOVE.DW	D13,D4
00100000000001010011010000000001	20053401	MOVE.DW	D13,D5
00100000000001100011010000000001	20063401	MOVE.DW	D13,D6
00100000000001110011010000000001	20073401	MOVE.DW	D13,D7
00100000000010000011010000000001	20083401	MOVE.DW	D13,D8
00100000000010010011010000000001	20093401	MOVE.DW	D13,D9
00100000000010100011010000000001	200a3401	MOVE.DW	D13,D10
00100000000010110011010000000001	200b3401	MOVE.DW	D13,D11
00100000000011000011010000000001	200c3401	MOVE.DW	D13,D12
00100000000011010011010000000001	200d3401	MOVE.DW	D13,D13
00100000000011100011010000000001	200e3401	MOVE.DW	D13,D14
00100000000011110011010000000001	200f3401	MOVE.DW	D13,D15
00100000000100000011010000000001	20103401	MOVE.DW	D13,A0
00100000000100010011010000000001	20113401	MOVE.DW	D13,A1
00100000000100100011010000000001	20123401	MOVE.DW	D13,A2
00100000000100110011010000000001	20133401	MOVE.DW	D13,A3
00100000000101000011010000000001	20143401	MOVE.DW	D13,A4
00100000000101010011010000000001	20153401	MOVE.DW	D13,A5
00100000000101100011010000000001	20163401	MOVE.DW	D13,A6
00100000000101110011010000000001	20173401	MOVE.DW	D13,A7
00100000000110000011010000000001	20183401	MOVE.DW	D13,A8
00100000000110010011010000000001	20193401	MOVE.DW	D13,A9
00100000000110100011010000000001	201a3401	MOVE.DW	D13,A10
00100000000110110011010000000001	201b3401	MOVE.DW	D13,A11
00100000000111000011010000000001	201c3401	MOVE.DW	D13,A12
00100000000111010011010000000001	201d3401	MOVE.DW	D13,A13
00100000000111100011010000000001	201e3401	MOVE.DW	D13,A14
00100000000111110011010000000001	201f3401	MOVE.DW	D13,A15
00100000000000000011100000000001	20003801	MOVE.DW	D14,D0
00100000000000010011100000000001	20013801	MOVE.DW	D14,D1
00100000000000100011100000000001	20023801	MOVE.DW	D14,D2
00100000000000110011100000000001	20033801	MOVE.DW	D14,D3
00100000000001000011100000000001	20043801	MOVE.DW	D14,D4
00100000000001010011100000000001	20053801	MOVE.DW	D14,D5
00100000000001100011100000000001	20063801	MOVE.DW	D14,D6
00100000000001110011100000000001	20073801	MOVE.DW	D14,D7
00100000000010000011100000000001	20083801	MOVE.DW	D14,D8
00100000000010010011100000000001	20093801	MOVE.DW	D14,D9
00100000000010100011100000000001	200a3801	MOVE.DW	D14,D10
00100000000010110011100000000001	200b3801	MOVE.DW	D14,D11
00100000000011000011100000000001	200c3801	MOVE.DW	D14,D12
00100000000011010011100000000001	200d3801	MOVE.DW	D14,D13
00100000000011100011100000000001	200e3801	MOVE.DW	D14,D14
00100000000011110011100000000001	200f3801	MOVE.DW	D14,D15
00100000000100000011100000000001	20103801	MOVE.DW	D14,A0
00100000000100010011100000000001	20113801	MOVE.DW	D14,A1
00100000000100100011100000000001	20123801	MOVE.DW	D14,A2
00100000000100110011100000000001	20133801	MOVE.DW	D14,A3
00100000000101000011100000000001	20143801	MOVE.DW	D14,A4
00100000000101010011100000000001	20153801	MOVE.DW	D14,A5
00100000000101100011100000000001	20163801	MOVE.DW	D14,A6
00100000000101110011100000000001	20173801	MOVE.DW	D14,A7
00100000000110000011100000000001	20183801	MOVE.DW	D14,A8
00100000000110010011100000000001	20193801	MOVE.DW	D14,A9
00100000000110100011100000000001	201a3801	MOVE.DW	D14,A10
00100000000110110011100000000001	201b3801	MOVE.DW	D14,A11
00100000000111000011100000000001	201c3801	MOVE.DW	D14,A12
00100000000111010011100000000001	201d3801	MOVE.DW	D14,A13
00100000000111100011100000000001	201e3801	MOVE.DW	D14,A14
00100000000111110011100000000001	201f3801	MOVE.DW	D14,A15
00100000000000000011110000000001	20003c01	MOVE.DW	D15,D0
00100000000000010011110000000001	20013c01	MOVE.DW	D15,D1
00100000000000100011110000000001	20023c01	MOVE.DW	D15,D2
00100000000000110011110000000001	20033c01	MOVE.DW	D15,D3
00100000000001000011110000000001	20043c01	MOVE.DW	D15,D4
00100000000001010011110000000001	20053c01	MOVE.DW	D15,D5
00100000000001100011110000000001	20063c01	MOVE.DW	D15,D6
00100000000001110011110000000001	20073c01	MOVE.DW	D15,D7
00100000000010000011110000000001	20083c01	MOVE.DW	D15,D8
00100000000010010011110000000001	20093c01	MOVE.DW	D15,D9
00100000000010100011110000000001	200a3c01	MOVE.DW	D15,D10
00100000000010110011110000000001	200b3c01	MOVE.DW	D15,D11
00100000000011000011110000000001	200c3c01	MOVE.DW	D15,D12
00100000000011010011110000000001	200d3c01	MOVE.DW	D15,D13
00100000000011100011110000000001	200e3c01	MOVE.DW	D15,D14
00100000000011110011110000000001	200f3c01	MOVE.DW	D15,D15
00100000000100000011110000000001	20103c01	MOVE.DW	D15,A0
00100000000100010011110000000001	20113c01	MOVE.DW	D15,A1
00100000000100100011110000000001	20123c01	MOVE.DW	D15,A2
00100000000100110011110000000001	20133c01	MOVE.DW	D15,A3
00100000000101000011110000000001	20143c01	MOVE.DW	D15,A4
00100000000101010011110000000001	20153c01	MOVE.DW	D15,A5
00100000000101100011110000000001	20163c01	MOVE.DW	D15,A6
00100000000101110011110000000001	20173c01	MOVE.DW	D15,A7
00100000000110000011110000000001	20183c01	MOVE.DW	D15,A8
00100000000110010011110000000001	20193c01	MOVE.DW	D15,A9
00100000000110100011110000000001	201a3c01	MOVE.DW	D15,A10
00100000000110110011110000000001	201b3c01	MOVE.DW	D15,A11
00100000000111000011110000000001	201c3c01	MOVE.DW	D15,A12
00100000000111010011110000000001	201d3c01	MOVE.DW	D15,A13
00100000000111100011110000000001	201e3c01	MOVE.DW	D15,A14
00100000000111110011110000000001	201f3c01	MOVE.DW	D15,A15
00100000000000000100000000000001	20004001	MOVE.DW	A0,D0
00100000000000010100000000000001	20014001	MOVE.DW	A0,D1
00100000000000100100000000000001	20024001	MOVE.DW	A0,D2
00100000000000110100000000000001	20034001	MOVE.DW	A0,D3
00100000000001000100000000000001	20044001	MOVE.DW	A0,D4
00100000000001010100000000000001	20054001	MOVE.DW	A0,D5
00100000000001100100000000000001	20064001	MOVE.DW	A0,D6
00100000000001110100000000000001	20074001	MOVE.DW	A0,D7
00100000000010000100000000000001	20084001	MOVE.DW	A0,D8
00100000000010010100000000000001	20094001	MOVE.DW	A0,D9
00100000000010100100000000000001	200a4001	MOVE.DW	A0,D10
00100000000010110100000000000001	200b4001	MOVE.DW	A0,D11
00100000000011000100000000000001	200c4001	MOVE.DW	A0,D12
00100000000011010100000000000001	200d4001	MOVE.DW	A0,D13
00100000000011100100000000000001	200e4001	MOVE.DW	A0,D14
00100000000011110100000000000001	200f4001	MOVE.DW	A0,D15
00100000000100000100000000000001	20104001	MOVE.DW	A0,A0
00100000000100010100000000000001	20114001	MOVE.DW	A0,A1
00100000000100100100000000000001	20124001	MOVE.DW	A0,A2
00100000000100110100000000000001	20134001	MOVE.DW	A0,A3
00100000000101000100000000000001	20144001	MOVE.DW	A0,A4
00100000000101010100000000000001	20154001	MOVE.DW	A0,A5
00100000000101100100000000000001	20164001	MOVE.DW	A0,A6
00100000000101110100000000000001	20174001	MOVE.DW	A0,A7
00100000000110000100000000000001	20184001	MOVE.DW	A0,A8
00100000000110010100000000000001	20194001	MOVE.DW	A0,A9
00100000000110100100000000000001	201a4001	MOVE.DW	A0,A10
00100000000110110100000000000001	201b4001	MOVE.DW	A0,A11
00100000000111000100000000000001	201c4001	MOVE.DW	A0,A12
00100000000111010100000000000001	201d4001	MOVE.DW	A0,A13
00100000000111100100000000000001	201e4001	MOVE.DW	A0,A14
00100000000111110100000000000001	201f4001	MOVE.DW	A0,A15
00100000000000000100010000000001	20004401	MOVE.DW	A1,D0
00100000000000010100010000000001	20014401	MOVE.DW	A1,D1
00100000000000100100010000000001	20024401	MOVE.DW	A1,D2
00100000000000110100010000000001	20034401	MOVE.DW	A1,D3
00100000000001000100010000000001	20044401	MOVE.DW	A1,D4
00100000000001010100010000000001	20054401	MOVE.DW	A1,D5
00100000000001100100010000000001	20064401	MOVE.DW	A1,D6
00100000000001110100010000000001	20074401	MOVE.DW	A1,D7
00100000000010000100010000000001	20084401	MOVE.DW	A1,D8
00100000000010010100010000000001	20094401	MOVE.DW	A1,D9
00100000000010100100010000000001	200a4401	MOVE.DW	A1,D10
00100000000010110100010000000001	200b4401	MOVE.DW	A1,D11
00100000000011000100010000000001	200c4401	MOVE.DW	A1,D12
00100000000011010100010000000001	200d4401	MOVE.DW	A1,D13
00100000000011100100010000000001	200e4401	MOVE.DW	A1,D14
00100000000011110100010000000001	200f4401	MOVE.DW	A1,D15
00100000000100000100010000000001	20104401	MOVE.DW	A1,A0
00100000000100010100010000000001	20114401	MOVE.DW	A1,A1
00100000000100100100010000000001	20124401	MOVE.DW	A1,A2
00100000000100110100010000000001	20134401	MOVE.DW	A1,A3
00100000000101000100010000000001	20144401	MOVE.DW	A1,A4
00100000000101010100010000000001	20154401	MOVE.DW	A1,A5
00100000000101100100010000000001	20164401	MOVE.DW	A1,A6
00100000000101110100010000000001	20174401	MOVE.DW	A1,A7
00100000000110000100010000000001	20184401	MOVE.DW	A1,A8
00100000000110010100010000000001	20194401	MOVE.DW	A1,A9
00100000000110100100010000000001	201a4401	MOVE.DW	A1,A10
00100000000110110100010000000001	201b4401	MOVE.DW	A1,A11
00100000000111000100010000000001	201c4401	MOVE.DW	A1,A12
00100000000111010100010000000001	201d4401	MOVE.DW	A1,A13
00100000000111100100010000000001	201e4401	MOVE.DW	A1,A14
00100000000111110100010000000001	201f4401	MOVE.DW	A1,A15
00100000000000000100100000000001	20004801	MOVE.DW	A2,D0
00100000000000010100100000000001	20014801	MOVE.DW	A2,D1
00100000000000100100100000000001	20024801	MOVE.DW	A2,D2
00100000000000110100100000000001	20034801	MOVE.DW	A2,D3
00100000000001000100100000000001	20044801	MOVE.DW	A2,D4
00100000000001010100100000000001	20054801	MOVE.DW	A2,D5
00100000000001100100100000000001	20064801	MOVE.DW	A2,D6
00100000000001110100100000000001	20074801	MOVE.DW	A2,D7
00100000000010000100100000000001	20084801	MOVE.DW	A2,D8
00100000000010010100100000000001	20094801	MOVE.DW	A2,D9
00100000000010100100100000000001	200a4801	MOVE.DW	A2,D10
00100000000010110100100000000001	200b4801	MOVE.DW	A2,D11
00100000000011000100100000000001	200c4801	MOVE.DW	A2,D12
00100000000011010100100000000001	200d4801	MOVE.DW	A2,D13
00100000000011100100100000000001	200e4801	MOVE.DW	A2,D14
00100000000011110100100000000001	200f4801	MOVE.DW	A2,D15
00100000000100000100100000000001	20104801	MOVE.DW	A2,A0
00100000000100010100100000000001	20114801	MOVE.DW	A2,A1
00100000000100100100100000000001	20124801	MOVE.DW	A2,A2
00100000000100110100100000000001	20134801	MOVE.DW	A2,A3
00100000000101000100100000000001	20144801	MOVE.DW	A2,A4
00100000000101010100100000000001	20154801	MOVE.DW	A2,A5
00100000000101100100100000000001	20164801	MOVE.DW	A2,A6
00100000000101110100100000000001	20174801	MOVE.DW	A2,A7
00100000000110000100100000000001	20184801	MOVE.DW	A2,A8
00100000000110010100100000000001	20194801	MOVE.DW	A2,A9
00100000000110100100100000000001	201a4801	MOVE.DW	A2,A10
00100000000110110100100000000001	201b4801	MOVE.DW	A2,A11
00100000000111000100100000000001	201c4801	MOVE.DW	A2,A12
00100000000111010100100000000001	201d4801	MOVE.DW	A2,A13
00100000000111100100100000000001	201e4801	MOVE.DW	A2,A14
00100000000111110100100000000001	201f4801	MOVE.DW	A2,A15
00100000000000000100110000000001	20004c01	MOVE.DW	A3,D0
00100000000000010100110000000001	20014c01	MOVE.DW	A3,D1
00100000000000100100110000000001	20024c01	MOVE.DW	A3,D2
00100000000000110100110000000001	20034c01	MOVE.DW	A3,D3
00100000000001000100110000000001	20044c01	MOVE.DW	A3,D4
00100000000001010100110000000001	20054c01	MOVE.DW	A3,D5
00100000000001100100110000000001	20064c01	MOVE.DW	A3,D6
00100000000001110100110000000001	20074c01	MOVE.DW	A3,D7
00100000000010000100110000000001	20084c01	MOVE.DW	A3,D8
00100000000010010100110000000001	20094c01	MOVE.DW	A3,D9
00100000000010100100110000000001	200a4c01	MOVE.DW	A3,D10
00100000000010110100110000000001	200b4c01	MOVE.DW	A3,D11
00100000000011000100110000000001	200c4c01	MOVE.DW	A3,D12
00100000000011010100110000000001	200d4c01	MOVE.DW	A3,D13
00100000000011100100110000000001	200e4c01	MOVE.DW	A3,D14
00100000000011110100110000000001	200f4c01	MOVE.DW	A3,D15
00100000000100000100110000000001	20104c01	MOVE.DW	A3,A0
00100000000100010100110000000001	20114c01	MOVE.DW	A3,A1
00100000000100100100110000000001	20124c01	MOVE.DW	A3,A2
00100000000100110100110000000001	20134c01	MOVE.DW	A3,A3
00100000000101000100110000000001	20144c01	MOVE.DW	A3,A4
00100000000101010100110000000001	20154c01	MOVE.DW	A3,A5
00100000000101100100110000000001	20164c01	MOVE.DW	A3,A6
00100000000101110100110000000001	20174c01	MOVE.DW	A3,A7
00100000000110000100110000000001	20184c01	MOVE.DW	A3,A8
00100000000110010100110000000001	20194c01	MOVE.DW	A3,A9
00100000000110100100110000000001	201a4c01	MOVE.DW	A3,A10
00100000000110110100110000000001	201b4c01	MOVE.DW	A3,A11
00100000000111000100110000000001	201c4c01	MOVE.DW	A3,A12
00100000000111010100110000000001	201d4c01	MOVE.DW	A3,A13
00100000000111100100110000000001	201e4c01	MOVE.DW	A3,A14
00100000000111110100110000000001	201f4c01	MOVE.DW	A3,A15
00100000000000000101000000000001	20005001	MOVE.DW	A4,D0
00100000000000010101000000000001	20015001	MOVE.DW	A4,D1
00100000000000100101000000000001	20025001	MOVE.DW	A4,D2
00100000000000110101000000000001	20035001	MOVE.DW	A4,D3
00100000000001000101000000000001	20045001	MOVE.DW	A4,D4
00100000000001010101000000000001	20055001	MOVE.DW	A4,D5
00100000000001100101000000000001	20065001	MOVE.DW	A4,D6
00100000000001110101000000000001	20075001	MOVE.DW	A4,D7
00100000000010000101000000000001	20085001	MOVE.DW	A4,D8
00100000000010010101000000000001	20095001	MOVE.DW	A4,D9
00100000000010100101000000000001	200a5001	MOVE.DW	A4,D10
00100000000010110101000000000001	200b5001	MOVE.DW	A4,D11
00100000000011000101000000000001	200c5001	MOVE.DW	A4,D12
00100000000011010101000000000001	200d5001	MOVE.DW	A4,D13
00100000000011100101000000000001	200e5001	MOVE.DW	A4,D14
00100000000011110101000000000001	200f5001	MOVE.DW	A4,D15
00100000000100000101000000000001	20105001	MOVE.DW	A4,A0
00100000000100010101000000000001	20115001	MOVE.DW	A4,A1
00100000000100100101000000000001	20125001	MOVE.DW	A4,A2
00100000000100110101000000000001	20135001	MOVE.DW	A4,A3
00100000000101000101000000000001	20145001	MOVE.DW	A4,A4
00100000000101010101000000000001	20155001	MOVE.DW	A4,A5
00100000000101100101000000000001	20165001	MOVE.DW	A4,A6
00100000000101110101000000000001	20175001	MOVE.DW	A4,A7
00100000000110000101000000000001	20185001	MOVE.DW	A4,A8
00100000000110010101000000000001	20195001	MOVE.DW	A4,A9
00100000000110100101000000000001	201a5001	MOVE.DW	A4,A10
00100000000110110101000000000001	201b5001	MOVE.DW	A4,A11
00100000000111000101000000000001	201c5001	MOVE.DW	A4,A12
00100000000111010101000000000001	201d5001	MOVE.DW	A4,A13
00100000000111100101000000000001	201e5001	MOVE.DW	A4,A14
00100000000111110101000000000001	201f5001	MOVE.DW	A4,A15
00100000000000000101010000000001	20005401	MOVE.DW	A5,D0
00100000000000010101010000000001	20015401	MOVE.DW	A5,D1
00100000000000100101010000000001	20025401	MOVE.DW	A5,D2
00100000000000110101010000000001	20035401	MOVE.DW	A5,D3
00100000000001000101010000000001	20045401	MOVE.DW	A5,D4
00100000000001010101010000000001	20055401	MOVE.DW	A5,D5
00100000000001100101010000000001	20065401	MOVE.DW	A5,D6
00100000000001110101010000000001	20075401	MOVE.DW	A5,D7
00100000000010000101010000000001	20085401	MOVE.DW	A5,D8
00100000000010010101010000000001	20095401	MOVE.DW	A5,D9
00100000000010100101010000000001	200a5401	MOVE.DW	A5,D10
00100000000010110101010000000001	200b5401	MOVE.DW	A5,D11
00100000000011000101010000000001	200c5401	MOVE.DW	A5,D12
00100000000011010101010000000001	200d5401	MOVE.DW	A5,D13
00100000000011100101010000000001	200e5401	MOVE.DW	A5,D14
00100000000011110101010000000001	200f5401	MOVE.DW	A5,D15
00100000000100000101010000000001	20105401	MOVE.DW	A5,A0
00100000000100010101010000000001	20115401	MOVE.DW	A5,A1
00100000000100100101010000000001	20125401	MOVE.DW	A5,A2
00100000000100110101010000000001	20135401	MOVE.DW	A5,A3
00100000000101000101010000000001	20145401	MOVE.DW	A5,A4
00100000000101010101010000000001	20155401	MOVE.DW	A5,A5
00100000000101100101010000000001	20165401	MOVE.DW	A5,A6
00100000000101110101010000000001	20175401	MOVE.DW	A5,A7
00100000000110000101010000000001	20185401	MOVE.DW	A5,A8
00100000000110010101010000000001	20195401	MOVE.DW	A5,A9
00100000000110100101010000000001	201a5401	MOVE.DW	A5,A10
00100000000110110101010000000001	201b5401	MOVE.DW	A5,A11
00100000000111000101010000000001	201c5401	MOVE.DW	A5,A12
00100000000111010101010000000001	201d5401	MOVE.DW	A5,A13
00100000000111100101010000000001	201e5401	MOVE.DW	A5,A14
00100000000111110101010000000001	201f5401	MOVE.DW	A5,A15
00100000000000000101100000000001	20005801	MOVE.DW	A6,D0
00100000000000010101100000000001	20015801	MOVE.DW	A6,D1
00100000000000100101100000000001	20025801	MOVE.DW	A6,D2
00100000000000110101100000000001	20035801	MOVE.DW	A6,D3
00100000000001000101100000000001	20045801	MOVE.DW	A6,D4
00100000000001010101100000000001	20055801	MOVE.DW	A6,D5
00100000000001100101100000000001	20065801	MOVE.DW	A6,D6
00100000000001110101100000000001	20075801	MOVE.DW	A6,D7
00100000000010000101100000000001	20085801	MOVE.DW	A6,D8
00100000000010010101100000000001	20095801	MOVE.DW	A6,D9
00100000000010100101100000000001	200a5801	MOVE.DW	A6,D10
00100000000010110101100000000001	200b5801	MOVE.DW	A6,D11
00100000000011000101100000000001	200c5801	MOVE.DW	A6,D12
00100000000011010101100000000001	200d5801	MOVE.DW	A6,D13
00100000000011100101100000000001	200e5801	MOVE.DW	A6,D14
00100000000011110101100000000001	200f5801	MOVE.DW	A6,D15
00100000000100000101100000000001	20105801	MOVE.DW	A6,A0
00100000000100010101100000000001	20115801	MOVE.DW	A6,A1
00100000000100100101100000000001	20125801	MOVE.DW	A6,A2
00100000000100110101100000000001	20135801	MOVE.DW	A6,A3
00100000000101000101100000000001	20145801	MOVE.DW	A6,A4
00100000000101010101100000000001	20155801	MOVE.DW	A6,A5
00100000000101100101100000000001	20165801	MOVE.DW	A6,A6
00100000000101110101100000000001	20175801	MOVE.DW	A6,A7
00100000000110000101100000000001	20185801	MOVE.DW	A6,A8
00100000000110010101100000000001	20195801	MOVE.DW	A6,A9
00100000000110100101100000000001	201a5801	MOVE.DW	A6,A10
00100000000110110101100000000001	201b5801	MOVE.DW	A6,A11
00100000000111000101100000000001	201c5801	MOVE.DW	A6,A12
00100000000111010101100000000001	201d5801	MOVE.DW	A6,A13
00100000000111100101100000000001	201e5801	MOVE.DW	A6,A14
00100000000111110101100000000001	201f5801	MOVE.DW	A6,A15
00100000000000000101110000000001	20005c01	MOVE.DW	A7,D0
00100000000000010101110000000001	20015c01	MOVE.DW	A7,D1
00100000000000100101110000000001	20025c01	MOVE.DW	A7,D2
00100000000000110101110000000001	20035c01	MOVE.DW	A7,D3
00100000000001000101110000000001	20045c01	MOVE.DW	A7,D4
00100000000001010101110000000001	20055c01	MOVE.DW	A7,D5
00100000000001100101110000000001	20065c01	MOVE.DW	A7,D6
00100000000001110101110000000001	20075c01	MOVE.DW	A7,D7
00100000000010000101110000000001	20085c01	MOVE.DW	A7,D8
00100000000010010101110000000001	20095c01	MOVE.DW	A7,D9
00100000000010100101110000000001	200a5c01	MOVE.DW	A7,D10
00100000000010110101110000000001	200b5c01	MOVE.DW	A7,D11
00100000000011000101110000000001	200c5c01	MOVE.DW	A7,D12
00100000000011010101110000000001	200d5c01	MOVE.DW	A7,D13
00100000000011100101110000000001	200e5c01	MOVE.DW	A7,D14
00100000000011110101110000000001	200f5c01	MOVE.DW	A7,D15
00100000000100000101110000000001	20105c01	MOVE.DW	A7,A0
00100000000100010101110000000001	20115c01	MOVE.DW	A7,A1
00100000000100100101110000000001	20125c01	MOVE.DW	A7,A2
00100000000100110101110000000001	20135c01	MOVE.DW	A7,A3
00100000000101000101110000000001	20145c01	MOVE.DW	A7,A4
00100000000101010101110000000001	20155c01	MOVE.DW	A7,A5
00100000000101100101110000000001	20165c01	MOVE.DW	A7,A6
00100000000101110101110000000001	20175c01	MOVE.DW	A7,A7
00100000000110000101110000000001	20185c01	MOVE.DW	A7,A8
00100000000110010101110000000001	20195c01	MOVE.DW	A7,A9
00100000000110100101110000000001	201a5c01	MOVE.DW	A7,A10
00100000000110110101110000000001	201b5c01	MOVE.DW	A7,A11
00100000000111000101110000000001	201c5c01	MOVE.DW	A7,A12
00100000000111010101110000000001	201d5c01	MOVE.DW	A7,A13
00100000000111100101110000000001	201e5c01	MOVE.DW	A7,A14
00100000000111110101110000000001	201f5c01	MOVE.DW	A7,A15
00100000000000000110000000000001	20006001	MOVE.DW	A8,D0
00100000000000010110000000000001	20016001	MOVE.DW	A8,D1
